date,ticker,close,source
2023-05-09,NVDA,28.545726776123047,sp500
2023-05-09,ORCL,92.80228424072266,sp500
2023-05-09,OXY,55.998878479003906,sp500
2023-05-09,PEP,175.4602508544922,sp500
2023-05-09,PG,142.20225524902344,sp500
2023-05-09,PLD,114.44086456298828,sp500
2023-05-09,PNC,103.12281799316406,sp500
2023-05-09,QCOM,98.77896881103516,sp500
2023-05-09,QQQ,316.03424072265625,fintual
2023-05-09,QQQM,129.85784912109375,fintual
2023-05-09,REGN,749.8143920898438,sp500
2023-05-09,ROP,448.8862609863281,sp500
2023-05-09,RTX,90.17333221435547,sp500
2023-05-09,SCHW,45.88007354736328,sp500
2023-05-09,SHW,223.33204650878906,sp500
2023-05-09,SMH,121.48407745361328,fintual
2023-05-09,SO,67.13626098632812,sp500
2023-05-09,SOXQ,22.876371383666992,fintual
2023-05-09,SOXX,133.70639038085938,fintual
2023-05-09,SPGI,346.6808776855469,sp500
2023-05-09,SPY,395.4403381347656,fintual
2023-05-09,SYK,275.51806640625,sp500
2023-05-09,T,14.466268539428711,sp500
2023-05-09,TGT,141.28826904296875,sp500
2023-05-09,TJX,75.45854187011719,sp500
2023-05-09,TSLA,169.14999389648438,sp500
2023-05-09,TXN,149.30711364746094,sp500
2023-05-09,UNH,462.2865295410156,sp500
2023-05-09,USB,26.009838104248047,sp500
2023-05-09,V,228.02349853515625,sp500
2023-05-09,VGT,47.146488189697266,fintual
2023-05-09,VNQ,72.77718353271484,fintual
2023-05-09,VOO,362.6311950683594,fintual
2023-05-09,VRTX,344.8299865722656,sp500
2023-05-09,VT,87.37576293945312,fintual
2023-05-09,VTI,195.99940490722656,fintual
2023-05-09,VTV,128.35366821289062,fintual
2023-05-09,VUG,41.303646087646484,fintual
2023-05-09,WM,161.85040283203125,sp500
2023-05-09,WMT,49.449275970458984,sp500
2023-05-09,XLF,30.735469818115234,fintual
2023-05-09,XLI,95.02193450927734,fintual
2023-05-09,XLK,73.46219635009766,fintual
2023-05-09,XLV,125.9570083618164,fintual
2023-05-09,XOM,98.54320526123047,sp500
2023-05-09,XSD,174.29563903808594,fintual
2023-05-09,ZTS,177.80694580078125,sp500
2023-05-10,AAPL,171.08154296875,sp500
2023-05-10,ABBV,131.4922332763672,sp500
2023-05-10,ACN,256.7165222167969,sp500
2023-05-10,ACWI,87.41580200195312,fintual
2023-05-10,ADBE,344.0199890136719,sp500
2023-05-10,ADP,200.73587036132812,sp500
2023-05-10,AMD,97.0199966430664,sp500
2023-05-10,AMGN,213.10675048828125,sp500
2023-05-10,AMZN,110.19000244140625,sp500
2023-05-10,AON,326.8447265625,sp500
2023-05-10,APD,260.0474853515625,sp500
2023-05-10,ARKK,38.469173431396484,fintual
2023-05-10,ARKW,49.23873519897461,fintual
2023-05-10,AVGO,60.18319320678711,sp500
2023-05-10,AXP,143.49208068847656,sp500
2023-05-10,BA,200.83999633789062,sp500
2023-05-10,BAC,25.273578643798828,sp500
2023-05-10,BKNG,103.8958969116211,sp500
2023-05-10,BLK,586.2633056640625,sp500
2023-05-10,BLV,65.49616241455078,fintual
2023-05-10,BND,66.12590789794922,fintual
2023-05-10,BR,147.2769317626953,sp500
2023-05-10,C,42.02983856201172,sp500
2023-05-10,CAT,203.7425994873047,sp500
2023-05-10,CB,193.53839111328125,sp500
2023-05-10,CLOU,16.969999313354492,fintual
2023-05-10,CMCSA,33.68545913696289,sp500
2023-05-10,CME,162.8157196044922,sp500
2023-05-10,CNRG,77.18576049804688,fintual
2023-05-10,COP,91.37444305419922,sp500
2023-05-10,COST,480.0440979003906,sp500
2023-05-10,CRM,201.885986328125,sp500
2023-05-10,CSX,30.459468841552734,sp500
2023-05-10,CVX,138.35923767089844,sp500
2023-05-10,CXSE,30.675312042236328,fintual
2023-05-10,DE,364.84185791015625,sp500
2023-05-10,DHR,203.6337890625,sp500
2023-05-10,DSI,75.45852661132812,fintual
2023-05-10,DUK,88.19654846191406,sp500
2023-05-10,EEM,36.357086181640625,fintual
2023-05-10,EFA,66.68700408935547,fintual
2023-05-10,EL,190.3505401611328,sp500
2023-05-10,EMB,73.1043701171875,fintual
2023-05-10,EMR,77.90055084228516,sp500
2023-05-10,EOG,100.91653442382812,sp500
2023-05-10,EPP,39.25727081298828,fintual
2023-05-10,ESGU,87.67432403564453,fintual
2023-05-10,ESGV,69.8976058959961,fintual
2023-05-10,ESPO,50.476993560791016,fintual
2023-05-10,ETHO,48.53727722167969,fintual
2023-05-10,ETN,163.1061553955078,sp500
2023-05-10,EWJ,54.68259811401367,fintual
2023-05-10,EWY,56.84056091308594,fintual
2023-05-10,FCX,34.813438415527344,sp500
2023-05-10,FIS,51.04057693481445,sp500
2023-05-10,FLCH,17.01641845703125,fintual
2023-05-10,FLIN,28.35188865661621,fintual
2023-05-10,FLJP,23.222578048706055,fintual
2023-05-10,FLKR,18.733396530151367,fintual
2023-05-10,FTEC,112.63298034667969,fintual
2023-05-10,FTNT,67.01000213623047,sp500
2023-05-10,GE,78.19598388671875,sp500
2023-05-10,GILD,70.55608367919922,sp500
2023-05-10,GLD,188.75,fintual
2023-05-10,GOOGL,110.83396911621094,sp500
2023-05-10,GS,299.7065734863281,sp500
2023-05-10,HD,267.95306396484375,sp500
2023-05-10,HON,174.42218017578125,sp500
2023-05-10,HYG,62.6359977722168,fintual
2023-05-10,IAU,38.5099983215332,fintual
2023-05-10,IAUM,20.290000915527344,fintual
2023-05-10,ICE,104.4654312133789,sp500
2023-05-10,INTU,422.5773010253906,sp500
2023-05-10,ISRG,302.5899963378906,sp500
2023-05-10,ITOT,87.40843200683594,fintual
2023-05-10,ITW,213.16615295410156,sp500
2023-05-10,IVV,398.0345153808594,fintual
2023-05-10,IWM,168.28289794921875,fintual
2023-05-10,JNJ,147.8331756591797,sp500
2023-05-10,JNK,75.20640563964844,fintual
2023-05-10,JPM,127.46351623535156,sp500
2023-05-10,KLAC,375.9007873535156,sp500
2023-05-10,KOMP,39.34283447265625,fintual
2023-05-10,LIN,354.8434753417969,sp500
2023-05-10,LLY,426.3537292480469,sp500
2023-05-10,LMT,418.0478820800781,sp500
2023-05-10,LOW,192.705322265625,sp500
2023-05-10,LQD,95.1155776977539,fintual
2023-05-10,LRCX,51.226463317871094,sp500
2023-05-10,MA,375.86297607421875,sp500
2023-05-10,MCD,276.7407531738281,sp500
2023-05-10,MCO,303.0232849121094,sp500
2023-05-10,MDLZ,71.63208770751953,sp500
2023-05-10,MDT,81.10771179199219,sp500
2023-05-10,META,231.26516723632812,sp500
2023-05-10,MMM,76.12269592285156,sp500
2023-05-10,MO,36.336875915527344,sp500
2023-05-10,MRK,107.54997253417969,sp500
2023-05-10,MSFT,305.0849914550781,sp500
2023-05-10,NEE,70.43949890136719,sp500
2023-05-10,NFLX,33.54199981689453,sp500
2023-05-10,NOC,421.5384216308594,sp500
2023-05-10,NSC,196.14361572265625,sp500
2023-05-10,NVDA,28.859455108642578,sp500
2023-05-10,ORCL,94.13436889648438,sp500
2023-05-10,OXY,53.99483871459961,sp500
2023-05-10,PEP,175.57772827148438,sp500
2023-05-10,PG,142.49830627441406,sp500
2023-05-10,PLD,116.40396118164062,sp500
2023-05-10,PNC,101.58088684082031,sp500
2023-05-10,QCOM,99.4233627319336,sp500
2023-05-10,QQQ,319.47320556640625,fintual
2023-05-10,QQQM,131.2318115234375,fintual
2023-05-10,REGN,744.5599365234375,sp500
2023-05-10,ROP,450.6030578613281,sp500
2023-05-10,RTX,90.2014389038086,sp500
2023-05-10,SCHW,45.50684356689453,sp500
2023-05-10,SHW,223.96498107910156,sp500
2023-05-10,SMH,122.47062683105469,fintual
2023-05-10,SO,68.00817108154297,sp500
2023-05-10,SOXQ,23.121091842651367,fintual
2023-05-10,SOXX,135.0677490234375,fintual
2023-05-10,SPGI,353.42376708984375,sp500
2023-05-10,SPY,397.28802490234375,fintual
2023-05-10,SYK,277.4122314453125,sp500
2023-05-10,T,14.483268737792969,sp500
2023-05-10,TGT,141.56649780273438,sp500
2023-05-10,TJX,75.19147491455078,sp500
2023-05-10,TSLA,168.5399932861328,sp500
2023-05-10,TXN,149.35293579101562,sp500
2023-05-10,UNH,461.9942932128906,sp500
2023-05-10,USB,25.609817504882812,sp500
2023-05-10,V,226.07815551757812,sp500
2023-05-10,VGT,47.659996032714844,fintual
2023-05-10,VNQ,73.4769515991211,fintual
2023-05-10,VOO,364.2160339355469,fintual
2023-05-10,VRTX,350.0400085449219,sp500
2023-05-10,VT,87.55461120605469,fintual
2023-05-10,VTI,196.8638153076172,fintual
2023-05-10,VTV,128.1300048828125,fintual
2023-05-10,VUG,41.73527145385742,fintual
2023-05-10,WM,162.89146423339844,sp500
2023-05-10,WMT,49.310279846191406,sp500
2023-05-10,XLF,30.563980102539062,fintual
2023-05-10,XLI,94.67767333984375,fintual
2023-05-10,XLK,74.35842895507812,fintual
2023-05-10,XLV,126.3089370727539,fintual
2023-05-10,XOM,97.27912139892578,sp500
2023-05-10,XSD,176.6665496826172,fintual
2023-05-10,ZTS,178.54953002929688,sp500
2023-05-11,AAPL,171.26881408691406,sp500
2023-05-11,ABBV,131.64488220214844,sp500
2023-05-11,ACN,259.9434509277344,sp500
2023-05-11,ACWI,87.19771575927734,fintual
2023-05-11,ADBE,341.5799865722656,sp500
2023-05-11,ADP,195.881103515625,sp500
2023-05-11,AMD,97.0999984741211,sp500
2023-05-11,AMGN,211.4500274658203,sp500
2023-05-11,AMZN,112.18000030517578,sp500
2023-05-11,AON,328.2744140625,sp500
2023-05-11,APD,255.9747772216797,sp500
2023-05-11,ARKK,38.53859329223633,fintual
2023-05-11,ARKW,49.386451721191406,fintual
2023-05-11,AVGO,60.31773376464844,sp500
2023-05-11,AXP,142.82614135742188,sp500
2023-05-11,BA,201.83999633789062,sp500
2023-05-11,BAC,25.338340759277344,sp500
2023-05-11,BKNG,104.31448364257812,sp500
2023-05-11,BLK,598.2274169921875,sp500
2023-05-11,BLV,66.06993865966797,fintual
2023-05-11,BND,66.34089660644531,fintual
2023-05-11,BR,147.13424682617188,sp500
2023-05-11,C,41.72166442871094,sp500
2023-05-11,CAT,200.741455078125,sp500
2023-05-11,CB,194.42657470703125,sp500
2023-05-11,CLOU,16.889999389648438,fintual
2023-05-11,CMCSA,34.116458892822266,sp500
2023-05-11,CME,161.20787048339844,sp500
2023-05-11,CNRG,77.41648864746094,fintual
2023-05-11,COP,90.8469467163086,sp500
2023-05-11,COST,482.18658447265625,sp500
2023-05-11,CRM,200.52593994140625,sp500
2023-05-11,CSX,30.440317153930664,sp500
2023-05-11,CVX,137.5929718017578,sp500
2023-05-11,CXSE,31.044435501098633,fintual
2023-05-11,DE,357.552490234375,sp500
2023-05-11,DHR,201.3482208251953,sp500
2023-05-11,DSI,75.32303619384766,fintual
2023-05-11,DUK,87.47308349609375,sp500
2023-05-11,EEM,36.22706985473633,fintual
2023-05-11,EFA,66.52359008789062,fintual
2023-05-11,EL,190.918212890625,sp500
2023-05-11,EMB,73.33528900146484,fintual
2023-05-11,EMR,77.91954803466797,sp500
2023-05-11,EOG,99.4499282836914,sp500
2023-05-11,EPP,38.91041564941406,fintual
2023-05-11,ESGU,87.44285583496094,fintual
2023-05-11,ESGV,69.8395767211914,fintual
2023-05-11,ESPO,51.051700592041016,fintual
2023-05-11,ETHO,48.235294342041016,fintual
2023-05-11,ETN,162.53707885742188,sp500
2023-05-11,EWJ,54.83820343017578,fintual
2023-05-11,EWY,55.909664154052734,fintual
2023-05-11,FCX,33.18036651611328,sp500
2023-05-11,FIS,50.91099166870117,sp500
2023-05-11,FLCH,17.16318702697754,fintual
2023-05-11,FLIN,28.288698196411133,fintual
2023-05-11,FLJP,23.27979850769043,fintual
2023-05-11,FLKR,18.433940887451172,fintual
2023-05-11,FTEC,112.21051788330078,fintual
2023-05-11,FTNT,67.5,sp500
2023-05-11,GE,78.17241668701172,sp500
2023-05-11,GILD,71.08901977539062,sp500
2023-05-11,GLD,187.1300048828125,fintual
2023-05-11,GOOGL,115.61444854736328,sp500
2023-05-11,GS,298.0061950683594,sp500
2023-05-11,HD,266.7108154296875,sp500
2023-05-11,HON,172.35194396972656,sp500
2023-05-11,HYG,62.53554153442383,fintual
2023-05-11,IAU,38.189998626708984,fintual
2023-05-11,IAUM,20.110000610351562,fintual
2023-05-11,ICE,104.1958236694336,sp500
2023-05-11,INTU,416.0847473144531,sp500
2023-05-11,ISRG,303.4700012207031,sp500
2023-05-11,ITOT,87.16803741455078,fintual
2023-05-11,ITW,212.3740692138672,sp500
2023-05-11,IVV,397.4392395019531,fintual
2023-05-11,IWM,166.98992919921875,fintual
2023-05-11,JNJ,147.2295684814453,sp500
2023-05-11,JNK,75.09986877441406,fintual
2023-05-11,JPM,127.06195068359375,sp500
2023-05-11,KLAC,376.0564270019531,sp500
2023-05-11,KOMP,39.15110397338867,fintual
2023-05-11,LIN,353.0542907714844,sp500
2023-05-11,LLY,425.9918212890625,sp500
2023-05-11,LMT,415.7784423828125,sp500
2023-05-11,LOW,191.7433319091797,sp500
2023-05-11,LQD,95.4834976196289,fintual
2023-05-11,LRCX,51.24394989013672,sp500
2023-05-11,MA,376.6981201171875,sp500
2023-05-11,MCD,275.0798034667969,sp500
2023-05-11,MCO,301.4329833984375,sp500
2023-05-11,MDLZ,72.06434631347656,sp500
2023-05-11,MDT,80.75393676757812,sp500
2023-05-11,META,233.95404052734375,sp500
2023-05-11,MMM,76.03216552734375,sp500
2023-05-11,MO,36.123321533203125,sp500
2023-05-11,MRK,107.23070526123047,sp500
2023-05-11,MSFT,302.9358825683594,sp500
2023-05-11,NEE,69.71577453613281,sp500
2023-05-11,NFLX,34.47600173950195,sp500
2023-05-11,NOC,414.706787109375,sp500
2023-05-11,NSC,197.8463592529297,sp500
2023-05-11,NVDA,28.55272674560547,sp500
2023-05-11,ORCL,94.05714416503906,sp500
2023-05-11,OXY,55.02061080932617,sp500
2023-05-11,PEP,176.54476928710938,sp500
2023-05-11,PG,142.83135986328125,sp500
2023-05-11,PLD,114.27729034423828,sp500
2023-05-11,PNC,100.44892883300781,sp500
2023-05-11,QCOM,97.18199157714844,sp500
2023-05-11,QQQ,320.5147705078125,fintual
2023-05-11,QQQM,131.68324279785156,fintual
2023-05-11,REGN,740.56689453125,sp500
2023-05-11,ROP,449.7789611816406,sp500
2023-05-11,RTX,89.48957061767578,sp500
2023-05-11,SCHW,45.920536041259766,sp500
2023-05-11,SHW,224.1402587890625,sp500
2023-05-11,SMH,121.38542175292969,fintual
2023-05-11,SO,67.1003189086914,sp500
2023-05-11,SOXQ,22.984045028686523,fintual
2023-05-11,SOXX,134.18304443359375,fintual
2023-05-11,SPGI,351.57952880859375,sp500
2023-05-11,SPY,396.5951843261719,fintual
2023-05-11,SYK,276.9459533691406,sp500
2023-05-11,T,14.415271759033203,sp500
2023-05-11,TGT,142.5896759033203,sp500
2023-05-11,TJX,75.26860809326172,sp500
2023-05-11,TSLA,172.0800018310547,sp500
2023-05-11,TXN,147.630859375,sp500
2023-05-11,UNH,460.7593078613281,sp500
2023-05-11,USB,25.14892578125,sp500
2023-05-11,V,226.26425170898438,sp500
2023-05-11,VGT,47.45852279663086,fintual
2023-05-11,VNQ,72.6708755493164,fintual
2023-05-11,VOO,363.70697021484375,fintual
2023-05-11,VRTX,350.3999938964844,sp500
2023-05-11,VT,87.34754180908203,fintual
2023-05-11,VTI,196.60447692871094,fintual
2023-05-11,VTV,127.58952331542969,fintual
2023-05-11,VUG,41.766456604003906,fintual
2023-05-11,WM,162.547607421875,sp500
2023-05-11,WMT,49.49453353881836,sp500
2023-05-11,XLF,30.516342163085938,fintual
2023-05-11,XLI,94.10392761230469,fintual
2023-05-11,XLK,74.025390625,fintual
2023-05-11,XLV,125.9189224243164,fintual
2023-05-11,XOM,95.51847076416016,sp500
2023-05-11,XSD,175.04959106445312,fintual
2023-05-11,ZTS,178.53024291992188,sp500
2023-05-12,AAPL,170.34092712402344,sp500
2023-05-12,ABBV,132.14779663085938,sp500
2023-05-12,ACN,264.6407470703125,sp500
2023-05-12,ACWI,86.95117950439453,fintual
2023-05-12,ADBE,335.45001220703125,sp500
