date,portfolio,nav,dailyreturn
2025-06-24,conservative,10459.952352897397,0.005598460176589715
2025-06-25,conservative,10473.775309591392,0.0013215123958156827
2025-06-26,conservative,10534.11335127986,0.005760868445708667
2025-06-27,conservative,10549.147111330329,0.001427150017200285
2025-06-30,conservative,10593.796420755409,0.004232504197152043
2025-07-01,conservative,10585.054436315315,-0.0008251984551039815
2025-07-02,conservative,10610.008803633993,0.0023575095875807417
2025-07-03,conservative,10657.965692564736,0.004519966931065822
2025-07-07,conservative,10611.334363835645,-0.004375256036114106
2025-07-08,conservative,10596.666681363486,-0.0013822656010301637
2025-07-09,conservative,10637.627958382178,0.0038654869734395803
2025-07-10,conservative,10642.737118363015,0.00048029128305904223
2025-07-11,conservative,10625.225114986442,-0.0016454416924718274
2025-07-14,conservative,10628.171534072888,0.00027730415634108496
2025-07-15,conservative,10607.36388216104,-0.0019577828458207103
2025-07-16,conservative,10641.086548699326,0.0031791750441407807
2025-07-17,conservative,10689.386746773298,0.004539028778022258
2025-07-18,conservative,10675.996060461199,-0.0012527085631119927
2025-07-21,conservative,10693.321642477684,0.0016228539162401745
2025-07-22,conservative,10700.023891614579,0.000626769619485934
2025-07-23,conservative,10740.504520024726,0.003783227852591109
2025-07-24,conservative,10751.560974599248,0.001029416686516793
2025-07-25,conservative,10772.46622174203,0.0019443918136325955
2025-07-28,conservative,10769.353003803426,-0.00028899769788282015
2025-07-29,conservative,10779.757499142132,0.0009661207442110964
2025-07-30,conservative,10766.749710591812,-0.0012066865651991776
2025-07-31,conservative,10757.765256786586,-0.0008344629574129625
2025-08-01,conservative,10702.379541660192,-0.005148440573329527
2025-08-04,conservative,10796.26710183083,0.008772587423681921
2025-08-05,conservative,10750.415192565517,-0.004247015087051498
2025-08-06,conservative,10781.301028946054,0.0028729900964101773
2025-08-07,conservative,10778.744451979152,-0.00023713065427255486
2025-08-08,conservative,10819.354535443497,0.0037676079663331308
2025-08-11,conservative,10812.012187582615,-0.0006786308588768719
2025-08-12,conservative,10866.632489027186,0.005051816488636618
2025-08-13,conservative,10873.148085276865,0.0005995966327432267
2025-08-14,conservative,10861.540466580294,-0.001067549030467907
2025-08-15,conservative,10860.716583240246,-7.585326801329284e-05
2025-08-18,conservative,10859.229648602044,-0.00013690944117783488
2025-08-19,conservative,10823.544248176637,-0.0032861815782671
2025-08-20,conservative,10819.34084472646,-0.0003883573951189989
2025-08-21,conservative,10790.075069223036,-0.002704949952444524
2025-08-22,conservative,10883.574907517623,0.00866535568054383
2025-08-25,conservative,10856.96700550393,-0.0024447759343591002
2025-08-26,conservative,10876.087270594026,0.0017611055721549196
2025-08-27,conservative,10900.299751015018,0.002226212406961414
2025-08-28,conservative,10925.764956981378,0.002336193182576496
2025-08-29,conservative,10892.388678560124,-0.0030548230309427327
2025-09-02,conservative,10866.139443832582,-0.0024098694512443286
2025-09-03,conservative,10914.851164391896,0.0044828911695000695
2025-09-04,conservative,10966.738943186117,0.004753869568418612
2025-09-05,conservative,10945.643284097385,-0.0019236036526464328
2025-09-08,conservative,10970.793744133609,0.002297759883401751
2025-09-09,conservative,10994.057125607993,0.0021204829857295326
2025-09-10,conservative,11047.487382352287,0.004859921695316682
2025-09-11,conservative,11096.912961878268,0.00447392043234518
2025-09-12,conservative,11104.172474509098,0.000654192085291605
2025-09-15,conservative,11155.493799549997,0.004621805466252793
2025-09-16,conservative,11135.1125287269,-0.001827016462858766
2025-09-17,conservative,11126.344322746614,-0.0007874375726033556
2025-09-18,conservative,11140.42697803353,0.001265703709899313
2025-09-19,conservative,11175.58652472204,0.0031560322380674855
2025-09-22,conservative,11186.491677198821,0.0009758013552716438
2025-09-23,conservative,11168.764111422157,-0.001584729715823019
2025-09-24,conservative,11156.549029071317,-0.0010936825443692566
2025-09-25,conservative,11130.415228790614,-0.0023424627286272592
2025-09-26,conservative,11157.899517780263,0.002469295926943893
2025-09-29,conservative,11170.159367535764,0.0010987596487999074
2025-09-30,conservative,11191.742329540739,0.0019321982162316953
2025-10-01,conservative,11213.808002424576,0.001971603011766465
2025-10-02,conservative,11213.809606758876,1.4306775186767595e-07
2025-10-03,conservative,11215.535482788702,0.00015390630752154522
2025-10-06,conservative,11241.370401833146,0.002303494031479003
2025-10-07,conservative,11221.68436875178,-0.0017512129195704773
2025-10-08,conservative,11243.124431685656,0.0019105922274538223
2025-10-09,conservative,11227.993216979525,-0.0013458193759279258
2025-10-10,conservative,11089.774211995567,-0.012310214506981998
2025-10-13,conservative,11205.216935980983,0.01040983538335194
2025-10-14,conservative,11188.172174696072,-0.0015211451400087839
2025-10-15,conservative,11231.421710375651,0.003865648025813906
2025-10-16,conservative,11195.881007378193,-0.003164399299923404
2025-10-17,conservative,11232.145059574113,0.003239053020661853
2025-10-20,conservative,11295.782611360813,0.005665663277065303
2025-10-21,conservative,11264.451451225807,-0.002773704241040842
2025-10-22,conservative,11249.099648426338,-0.0013628540072226913
2025-10-23,conservative,11282.669445937365,0.0029842208319066366
2025-10-24,conservative,11340.038824068257,0.005084734459853246
2025-10-27,conservative,11417.67856264432,0.006846514353308741
2025-10-28,conservative,11423.513458103214,0.000511040438464061
2025-10-29,conservative,11423.362063847488,-1.3252862727575199e-05
2025-10-30,conservative,11351.585107126384,-0.006283347784997728
2025-10-31,conservative,11331.470605742776,-0.0017719552990869136
2025-11-03,conservative,11306.600350776944,-0.002194794994502147
2025-11-04,conservative,11247.992072440102,-0.005183545585637939
2025-11-05,conservative,11251.930483292243,0.00035014345909711864
2025-11-06,conservative,11207.463123960697,-0.003951976009590075
2025-11-07,conservative,11216.28959170349,0.0007875526910208208
2025-11-10,conservative,11316.935769815778,0.008973215009242974
2025-11-11,conservative,11341.53757435695,0.0021738927428385235
2025-11-12,conservative,11345.589969325296,0.0003573056070906855
2025-11-13,conservative,11231.442286169367,-0.010060973776114368
2025-11-14,conservative,11241.210501092912,0.000869720439695687
2025-11-17,conservative,11194.917017256645,-0.004118193839690698
2025-11-18,conservative,11152.20889757944,-0.0038149563423625077
2025-11-19,conservative,11174.88548119223,0.002033371489096991
2025-11-20,conservative,11107.230415600503,-0.006054206614071633
2025-11-21,conservative,11145.092329147423,0.0034087627725576386
2025-11-24,conservative,11229.761858786775,0.007597023617105236
2025-11-25,conservative,11298.55218221418,0.00612571524600769
2025-11-26,conservative,11356.690090654594,0.005145606932889457
2025-11-28,conservative,11397.780906266247,0.003618203480384441
2025-12-01,conservative,11349.718470777341,-0.004216823948816395
2025-12-02,conservative,11363.122961517713,0.0011810416949886715
2025-12-03,conservative,11386.23699338171,0.002034126704628214
2025-12-04,conservative,11394.944933967332,0.0007647777391848187
2025-12-05,conservative,11405.069952265458,0.0008885535083142937
2025-12-08,conservative,11388.361428049804,-0.0014650084818054188
2025-12-09,conservative,11378.162603128343,-0.000895548054555162
2025-12-10,conservative,11431.843171793982,0.004717859160395577
2025-12-11,conservative,11448.212141378088,0.001431874924989529
2025-12-12,conservative,11359.499289874784,-0.007749057268310211
2025-12-15,conservative,11352.34188335883,-0.0006300811623215496
2025-12-16,conservative,11325.648374989341,-0.002351365792517046
2025-12-17,conservative,11264.460043539064,-0.005402633864688977
2025-12-18,conservative,11297.712613164636,0.002951989664577326
2025-12-19,conservative,11350.47749003137,0.004670403529759559
2025-12-22,conservative,11387.335910426567,0.003247301307594208
2025-12-23,conservative,11425.052279467542,0.003312132823485081
2025-12-24,conservative,11452.883855228356,0.0024360129897025296
2025-12-26,conservative,11452.304630264545,-5.0574595109154075e-05
2025-12-29,conservative,11438.837521784499,-0.001175929990934521
2025-12-30,conservative,11439.03152609598,1.696014224439324e-05
2025-12-31,conservative,11393.18166636115,-0.004008194192859027
2026-01-02,conservative,11412.923631312127,0.0017327876908401763
2026-01-05,conservative,11455.098312092097,0.0036953441679274945
2026-01-06,conservative,11463.530164674406,0.0007360785872443376
2026-01-07,conservative,11444.407004523888,-0.001668173754141411
2026-01-08,conservative,11437.63332547675,-0.0005918768044914646
2026-01-09,conservative,11478.944021415273,0.003611822023224409
2026-01-12,conservative,11501.477146413617,0.001962996331048128
2026-01-13,conservative,11499.592316933244,-0.00016387716607002556
2026-01-14,conservative,11489.680294550059,-0.0008619455464163872
2026-01-15,conservative,11487.622466235063,-0.00017910231287909806
2026-01-16,conservative,11501.372360481186,0.0011969312437396518
2026-01-20,conservative,11388.212172592692,-0.009838842213066079
2026-01-21,conservative,11448.007904364134,0.005250668925483204
2026-01-22,conservative,11487.244008268524,0.0034273302597418454
2026-01-23,conservative,11501.280384995158,0.0012219098607577639
2026-01-26,conservative,11547.656307074685,0.004032239935653603
2026-01-27,conservative,11569.830357133435,0.001920220819627616
2026-01-28,conservative,11590.308768893849,0.0017699837532871854
2026-01-29,conservative,11563.62914958759,-0.002301890298027409
2026-01-30,conservative,11536.597113885678,-0.0023376775017794893
2026-02-02,conservative,11567.307504673066,0.0026619973363224414
2026-02-03,conservative,11559.875144615975,-0.0006425315531802811
2026-02-04,conservative,11533.996954980932,-0.0022386218978407424
2026-02-05,conservative,11459.164896670762,-0.006487955441834448
2026-02-06,conservative,11612.519005944863,0.01338266013770828
2026-02-09,conservative,11665.345491821603,0.004549097904571475
2026-02-10,conservative,11641.442312327814,-0.002049076001267802
2026-02-11,conservative,11649.228484352609,0.0006688322474053265
2026-02-12,conservative,11569.159586279206,-0.00687332196985857
2026-02-13,conservative,11567.261942264791,-0.00016402609024990245
2026-02-17,conservative,11551.015102587684,-0.0014045536236837464
2026-02-18,conservative,11585.634459998466,0.002997083555282165
2026-02-19,conservative,11568.871325859971,-0.0014468896111277108
2026-02-20,conservative,11590.698610825466,0.0018867255370629277
2026-02-23,conservative,11550.276482998848,-0.0034874625925364056
2026-02-24,conservative,11582.959545819995,0.002829634673183312
2026-02-25,conservative,11630.64778552097,0.004117103190452331
2026-02-26,conservative,11603.351511455283,-0.0023469263766777715
2026-02-27,conservative,11599.196719858128,-0.0003580682351175257
2026-03-02,conservative,11605.724310394837,0.0005627622924553322
2026-03-03,conservative,11535.418278051166,-0.006057875446920713
2026-03-04,conservative,11558.791685620512,0.002026229739221508
2026-03-05,conservative,11523.022837401735,-0.0030945144779513933
2026-03-06,conservative,11447.430193655948,-0.006560140061549369
2026-03-09,conservative,11526.24785540418,0.006885183872264555
2026-03-10,conservative,11498.697848709679,-0.002390197316604281
2026-03-11,conservative,11485.773213224144,-0.0011240086186790066
2026-03-12,conservative,11402.551602972115,-0.0072456254104174
2026-03-13,conservative,11366.619856839061,-0.0031512022382506055
2026-03-16,conservative,11438.846076155354,0.0063542390108908275
2026-03-17,conservative,11463.71822235372,0.0021743579756889897
